timestamp,cell,variable,source,value,scenario
2018-01-29,CellId: 471a4b0000000000,temperature,ERA5,8.1448974609375,cross-source-poland-meteo
2018-01-30,CellId: 471a4b0000000000,temperature,ERA5,4.06939697265625,cross-source-poland-meteo
2018-01-31,CellId: 471a4b0000000000,temperature,ERA5,2.918487548828125,cross-source-poland-meteo
2018-01-01,CellId: 471a510000000000,temperature,ERA5,6.784423828125,cross-source-poland-meteo
2018-01-02,CellId: 471a510000000000,temperature,ERA5,2.36578369140625,cross-source-poland-meteo
2018-01-03,CellId: 471a510000000000,temperature,ERA5,3.13323974609375,cross-source-poland-meteo
2018-01-04,CellId: 471a510000000000,temperature,ERA5,5.68304443359375,cross-source-poland-meteo
2018-01-05,CellId: 471a510000000000,temperature,ERA5,6.94940185546875,cross-source-poland-meteo
2018-01-06,CellId: 471a510000000000,temperature,ERA5,5.67303466796875,cross-source-poland-meteo
2018-01-07,CellId: 471a510000000000,temperature,ERA5,1.78955078125,cross-source-poland-meteo
2018-01-08,CellId: 471a510000000000,temperature,ERA5,-3.13763427734375,cross-source-poland-meteo
2018-01-09,CellId: 471a510000000000,temperature,ERA5,-0.4967041015625,cross-source-poland-meteo
2018-01-10,CellId: 471a510000000000,temperature,ERA5,1.2451171875,cross-source-poland-meteo
2018-01-11,CellId: 471a510000000000,temperature,ERA5,0.41900634765625,cross-source-poland-meteo
2018-01-12,CellId: 471a510000000000,temperature,ERA5,-0.792816162109375,cross-source-poland-meteo
2018-01-13,CellId: 471a510000000000,temperature,ERA5,-1.516876220703125,cross-source-poland-meteo
2018-01-14,CellId: 471a510000000000,temperature,ERA5,-4.472900390625,cross-source-poland-meteo
2018-01-15,CellId: 471a510000000000,temperature,ERA5,-5.564239501953125,cross-source-poland-meteo
2018-01-16,CellId: 471a510000000000,temperature,ERA5,-2.168609619140625,cross-source-poland-meteo
2018-01-17,CellId: 471a510000000000,temperature,ERA5,0.703277587890625,cross-source-poland-meteo
2018-01-18,CellId: 471a510000000000,temperature,ERA5,1.0838623046875,cross-source-poland-meteo
2018-01-19,CellId: 471a510000000000,temperature,ERA5,0.7174072265625,cross-source-poland-meteo
2018-01-20,CellId: 471a510000000000,temperature,ERA5,-0.7806396484375,cross-source-poland-meteo
2018-01-21,CellId: 471a510000000000,temperature,ERA5,-3.308441162109375,cross-source-poland-meteo
2018-01-22,CellId: 471a510000000000,temperature,ERA5,-3.4188232421875,cross-source-poland-meteo
2018-01-23,CellId: 471a510000000000,temperature,ERA5,-4.09625244140625,cross-source-poland-meteo
2018-01-24,CellId: 471a510000000000,temperature,ERA5,1.996856689453125,cross-source-poland-meteo
2018-01-25,CellId: 471a510000000000,temperature,ERA5,4.357208251953125,cross-source-poland-meteo
2018-01-26,CellId: 471a510000000000,temperature,ERA5,2.259246826171875,cross-source-poland-meteo
2018-01-27,CellId: 471a510000000000,temperature,ERA5,3.143585205078125,cross-source-poland-meteo
2018-01-28,CellId: 471a510000000000,temperature,ERA5,5.0093994140625,cross-source-poland-meteo
2018-01-29,CellId: 471a510000000000,temperature,ERA5,8.3643798828125,cross-source-poland-meteo
2018-01-30,CellId: 471a510000000000,temperature,ERA5,4.216766357421875,cross-source-poland-meteo
2018-01-31,CellId: 471a510000000000,temperature,ERA5,2.997100830078125,cross-source-poland-meteo
2018-01-01,CellId: 471a610000000000,temperature,ERA5,6.56494140625,cross-source-poland-meteo
2018-01-02,CellId: 471a610000000000,temperature,ERA5,2.568023681640625,cross-source-poland-meteo
2018-01-03,CellId: 471a610000000000,temperature,ERA5,3.084503173828125,cross-source-poland-meteo
2018-01-04,CellId: 471a610000000000,temperature,ERA5,5.699310302734375,cross-source-poland-meteo
2018-01-05,CellId: 471a610000000000,temperature,ERA5,7.032012939453125,cross-source-poland-meteo
2018-01-06,CellId: 471a610000000000,temperature,ERA5,6.11688232421875,cross-source-poland-meteo
2018-01-07,CellId: 471a610000000000,temperature,ERA5,2.37451171875,cross-source-poland-meteo
2018-01-08,CellId: 471a610000000000,temperature,ERA5,-2.482757568359375,cross-source-poland-meteo
2018-01-09,CellId: 471a610000000000,temperature,ERA5,-0.26312255859375,cross-source-poland-meteo
2018-01-10,CellId: 471a610000000000,temperature,ERA5,1.60528564453125,cross-source-poland-meteo
2018-01-11,CellId: 471a610000000000,temperature,ERA5,0.86627197265625,cross-source-poland-meteo
2018-01-12,CellId: 471a610000000000,temperature,ERA5,-0.36328125,cross-source-poland-meteo
2018-01-13,CellId: 471a610000000000,temperature,ERA5,-1.3912353515625,cross-source-poland-meteo
2018-01-14,CellId: 471a610000000000,temperature,ERA5,-4.377685546875,cross-source-poland-meteo
2018-01-15,CellId: 471a610000000000,temperature,ERA5,-5.1148681640625,cross-source-poland-meteo
2018-01-16,CellId: 471a610000000000,temperature,ERA5,-1.59698486328125,cross-source-poland-meteo
2018-01-17,CellId: 471a610000000000,temperature,ERA5,0.911041259765625,cross-source-poland-meteo
2018-01-18,CellId: 471a610000000000,temperature,ERA5,1.293243408203125,cross-source-poland-meteo
2018-01-19,CellId: 471a610000000000,temperature,ERA5,0.880828857421875,cross-source-poland-meteo
2018-01-20,CellId: 471a610000000000,temperature,ERA5,-0.76824951171875,cross-source-poland-meteo
2018-01-21,CellId: 471a610000000000,temperature,ERA5,-3.36322021484375,cross-source-poland-meteo
2018-01-22,CellId: 471a610000000000,temperature,ERA5,-2.94244384765625,cross-source-poland-meteo
2018-01-23,CellId: 471a610000000000,temperature,ERA5,-2.8980712890625,cross-source-poland-meteo
2018-01-24,CellId: 471a610000000000,temperature,ERA5,2.501251220703125,cross-source-poland-meteo
2018-01-25,CellId: 471a610000000000,temperature,ERA5,4.547393798828125,cross-source-poland-meteo
2018-01-26,CellId: 471a610000000000,temperature,ERA5,2.355194091796875,cross-source-poland-meteo
2018-01-27,CellId: 471a610000000000,temperature,ERA5,3.4969482421875,cross-source-poland-meteo
2018-01-28,CellId: 471a610000000000,temperature,ERA5,5.227569580078125,cross-source-poland-meteo
2018-01-29,CellId: 471a610000000000,temperature,ERA5,8.5955810546875,cross-source-poland-meteo
2018-01-30,CellId: 471a610000000000,temperature,ERA5,4.39874267578125,cross-source-poland-meteo
2018-01-31,CellId: 471a610000000000,temperature,ERA5,2.98870849609375,cross-source-poland-meteo
2018-01-01,CellId: 471a730000000000,temperature,ERA5,6.215423583984375,cross-source-poland-meteo
2018-01-02,CellId: 471a730000000000,temperature,ERA5,2.576080322265625,cross-source-poland-meteo
2018-01-03,CellId: 471a730000000000,temperature,ERA5,3.0384521484375,cross-source-poland-meteo
2018-01-04,CellId: 471a730000000000,temperature,ERA5,5.39202880859375,cross-source-poland-meteo
2018-01-05,CellId: 471a730000000000,temperature,ERA5,6.802032470703125,cross-source-poland-meteo
2018-01-06,CellId: 471a730000000000,temperature,ERA5,6.266845703125,cross-source-poland-meteo
2018-01-07,CellId: 471a730000000000,temperature,ERA5,2.872222900390625,cross-source-poland-meteo
2018-01-08,CellId: 471a730000000000,temperature,ERA5,-2.097412109375,cross-source-poland-meteo
2018-01-09,CellId: 471a730000000000,temperature,ERA5,-0.409698486328125,cross-source-poland-meteo
2018-01-10,CellId: 471a730000000000,temperature,ERA5,1.689117431640625,cross-source-poland-meteo
2018-01-11,CellId: 471a730000000000,temperature,ERA5,0.97711181640625,cross-source-poland-meteo
2018-01-12,CellId: 471a730000000000,temperature,ERA5,-0.32098388671875,cross-source-poland-meteo
2018-01-13,CellId: 471a730000000000,temperature,ERA5,-1.55999755859375,cross-source-poland-meteo
2018-01-14,CellId: 471a730000000000,temperature,ERA5,-4.692474365234375,cross-source-poland-meteo
2018-01-15,CellId: 471a730000000000,temperature,ERA5,-5.4127197265625,cross-source-poland-meteo
2018-01-16,CellId: 471a730000000000,temperature,ERA5,-1.756591796875,cross-source-poland-meteo
2018-01-17,CellId: 471a730000000000,temperature,ERA5,0.857421875,cross-source-poland-meteo
2018-01-18,CellId: 471a730000000000,temperature,ERA5,1.2283935546875,cross-source-poland-meteo
2018-01-19,CellId: 471a730000000000,temperature,ERA5,0.8411865234375,cross-source-poland-meteo
2018-01-20,CellId: 471a730000000000,temperature,ERA5,-1.0782470703125,cross-source-poland-meteo
2018-01-21,CellId: 471a730000000000,temperature,ERA5,-3.54510498046875,cross-source-poland-meteo
2018-01-22,CellId: 471a730000000000,temperature,ERA5,-2.7750244140625,cross-source-poland-meteo
2018-01-23,CellId: 471a730000000000,temperature,ERA5,-2.72491455078125,cross-source-poland-meteo
2018-01-24,CellId: 471a730000000000,temperature,ERA5,2.291290283203125,cross-source-poland-meteo
2018-01-25,CellId: 471a730000000000,temperature,ERA5,4.335723876953125,cross-source-poland-meteo
2018-01-26,CellId: 471a730000000000,temperature,ERA5,2.34185791015625,cross-source-poland-meteo
2018-01-27,CellId: 471a730000000000,temperature,ERA5,2.7977294921875,cross-source-poland-meteo
2018-01-28,CellId: 471a730000000000,temperature,ERA5,4.899932861328125,cross-source-poland-meteo
2018-01-29,CellId: 471a730000000000,temperature,ERA5,8.43743896484375,cross-source-poland-meteo
2018-01-30,CellId: 471a730000000000,temperature,ERA5,4.351043701171875,cross-source-poland-meteo
2018-01-31,CellId: 471a730000000000,temperature,ERA5,2.9295654296875,cross-source-poland-meteo
2018-01-01,CellId: 471a790000000000,temperature,ERA5,6.28973388671875,cross-source-poland-meteo
2018-01-02,CellId: 471a790000000000,temperature,ERA5,2.66796875,cross-source-poland-meteo
2018-01-03,CellId: 471a790000000000,temperature,ERA5,2.975128173828125,cross-source-poland-meteo
2018-01-04,CellId: 471a790000000000,temperature,ERA5,5.51507568359375,cross-source-poland-meteo
2018-01-05,CellId: 471a790000000000,temperature,ERA5,6.859893798828125,cross-source-poland-meteo
2018-01-06,CellId: 471a790000000000,temperature,ERA5,6.213714599609375,cross-source-poland-meteo
2018-01-07,CellId: 471a790000000000,temperature,ERA5,2.876861572265625,cross-source-poland-meteo
2018-01-08,CellId: 471a790000000000,temperature,ERA5,-1.952484130859375,cross-source-poland-meteo
2018-01-09,CellId: 471a790000000000,temperature,ERA5,-0.2244873046875,cross-source-poland-meteo
2018-01-10,CellId: 471a790000000000,temperature,ERA5,1.714111328125,cross-source-poland-meteo
2018-01-11,CellId: 471a790000000000,temperature,ERA5,1.04986572265625,cross-source-poland-meteo
2018-01-12,CellId: 471a790000000000,temperature,ERA5,-0.13372802734375,cross-source-poland-meteo
2018-01-13,CellId: 471a790000000000,temperature,ERA5,-1.4730224609375,cross-source-poland-meteo
2018-01-14,CellId: 471a790000000000,temperature,ERA5,-4.50390625,cross-source-poland-meteo
2018-01-15,CellId: 471a790000000000,temperature,ERA5,-4.89373779296875,cross-source-poland-meteo
2018-01-16,CellId: 471a790000000000,temperature,ERA5,-1.43731689453125,cross-source-poland-meteo
2018-01-17,CellId: 471a790000000000,temperature,ERA5,0.931640625,cross-source-poland-meteo
2018-01-18,CellId: 471a790000000000,temperature,ERA5,1.3326416015625,cross-source-poland-meteo
2018-01-19,CellId: 471a790000000000,temperature,ERA5,1.0343017578125,cross-source-poland-meteo
2018-01-20,CellId: 471a790000000000,temperature,ERA5,-0.361114501953125,cross-source-poland-meteo
2018-01-21,CellId: 471a790000000000,temperature,ERA5,-2.987548828125,cross-source-poland-meteo
2018-01-22,CellId: 471a790000000000,temperature,ERA5,-2.33624267578125,cross-source-poland-meteo
2018-01-23,CellId: 471a790000000000,temperature,ERA5,-1.73565673828125,cross-source-poland-meteo
2018-01-24,CellId: 471a790000000000,temperature,ERA5,2.63397216796875,cross-source-poland-meteo
2018-01-25,CellId: 471a790000000000,temperature,ERA5,4.514923095703125,cross-source-poland-meteo
2018-01-26,CellId: 471a790000000000,temperature,ERA5,2.399383544921875,cross-source-poland-meteo
2018-01-27,CellId: 471a790000000000,temperature,ERA5,3.2562255859375,cross-source-poland-meteo
2018-01-28,CellId: 471a790000000000,temperature,ERA5,5.140167236328125,cross-source-poland-meteo
2018-01-29,CellId: 471a790000000000,temperature,ERA5,8.59954833984375,cross-source-poland-meteo
2018-01-30,CellId: 471a790000000000,temperature,ERA5,4.447235107421875,cross-source-poland-meteo
2018-01-31,CellId: 471a790000000000,temperature,ERA5,2.96502685546875,cross-source-poland-meteo
2018-01-01,CellId: 471a7f0000000000,temperature,ERA5,6.2373046875,cross-source-poland-meteo
2018-01-02,CellId: 471a7f0000000000,temperature,ERA5,2.66583251953125,cross-source-poland-meteo
2018-01-03,CellId: 471a7f0000000000,temperature,ERA5,2.8111572265625,cross-source-poland-meteo
2018-01-04,CellId: 471a7f0000000000,temperature,ERA5,5.50213623046875,cross-source-poland-meteo
2018-01-05,CellId: 471a7f0000000000,temperature,ERA5,6.81292724609375,cross-source-poland-meteo
2018-01-06,CellId: 471a7f0000000000,temperature,ERA5,6.252288818359375,cross-source-poland-meteo
2018-01-07,CellId: 471a7f0000000000,temperature,ERA5,2.8212890625,cross-source-poland-meteo
2018-01-08,CellId: 471a7f0000000000,temperature,ERA5,-1.88037109375,cross-source-poland-meteo
2018-01-09,CellId: 471a7f0000000000,temperature,ERA5,-0.073516845703125,cross-source-poland-meteo
2018-01-10,CellId: 471a7f0000000000,temperature,ERA5,2.068756103515625,cross-source-poland-meteo
2018-01-11,CellId: 471a7f0000000000,temperature,ERA5,1.20587158203125,cross-source-poland-meteo
2018-01-12,CellId: 471a7f0000000000,temperature,ERA5,-0.05169677734375,cross-source-poland-meteo
2018-01-13,CellId: 471a7f0000000000,temperature,ERA5,-1.46673583984375,cross-source-poland-meteo
2018-01-14,CellId: 471a7f0000000000,temperature,ERA5,-4.39373779296875,cross-source-poland-meteo
2018-01-15,CellId: 471a7f0000000000,temperature,ERA5,-4.5738525390625,cross-source-poland-meteo
2018-01-16,CellId: 471a7f0000000000,temperature,ERA5,-1.37451171875,cross-source-poland-meteo
2018-01-17,CellId: 471a7f0000000000,temperature,ERA5,0.86669921875,cross-source-poland-meteo
2018-01-18,CellId: 471a7f0000000000,temperature,ERA5,1.4056396484375,cross-source-poland-meteo
2018-01-19,CellId: 471a7f0000000000,temperature,ERA5,0.99737548828125,cross-source-poland-meteo
2018-01-20,CellId: 471a7f0000000000,temperature,ERA5,-0.01800537109375,cross-source-poland-meteo
2018-01-21,CellId: 471a7f0000000000,temperature,ERA5,-2.458831787109375,cross-source-poland-meteo
2018-01-22,CellId: 471a7f0000000000,temperature,ERA5,-2.311248779296875,cross-source-poland-meteo
2018-01-23,CellId: 471a7f0000000000,temperature,ERA5,-1.42047119140625,cross-source-poland-meteo
2018-01-24,CellId: 471a7f0000000000,temperature,ERA5,2.707550048828125,cross-source-poland-meteo
2018-01-25,CellId: 471a7f0000000000,temperature,ERA5,4.453399658203125,cross-source-poland-meteo
2018-01-26,CellId: 471a7f0000000000,temperature,ERA5,2.2459716796875,cross-source-poland-meteo
2018-01-27,CellId: 471a7f0000000000,temperature,ERA5,3.4705810546875,cross-source-poland-meteo
2018-01-28,CellId: 471a7f0000000000,temperature,ERA5,5.17352294921875,cross-source-poland-meteo
2018-01-29,CellId: 471a7f0000000000,temperature,ERA5,8.60028076171875,cross-source-poland-meteo
2018-01-30,CellId: 471a7f0000000000,temperature,ERA5,4.358612060546875,cross-source-poland-meteo
2018-01-31,CellId: 471a7f0000000000,temperature,ERA5,2.8963623046875,cross-source-poland-meteo
2018-01-01,CellId: 471a8d0000000000,temperature,ERA5,6.566009521484375,cross-source-poland-meteo
2018-01-02,CellId: 471a8d0000000000,temperature,ERA5,2.62939453125,cross-source-poland-meteo
2018-01-03,CellId: 471a8d0000000000,temperature,ERA5,2.98455810546875,cross-source-poland-meteo
2018-01-04,CellId: 471a8d0000000000,temperature,ERA5,5.75091552734375,cross-source-poland-meteo
2018-01-05,CellId: 471a8d0000000000,temperature,ERA5,7.04827880859375,cross-source-poland-meteo
2018-01-06,CellId: 471a8d0000000000,temperature,ERA5,6.169921875,cross-source-poland-meteo
2018-01-07,CellId: 471a8d0000000000,temperature,ERA5,2.361724853515625,cross-source-poland-meteo
2018-01-08,CellId: 471a8d0000000000,temperature,ERA5,-2.44525146484375,cross-source-poland-meteo
2018-01-09,CellId: 471a8d0000000000,temperature,ERA5,-0.15789794921875,cross-source-poland-meteo
2018-01-10,CellId: 471a8d0000000000,temperature,ERA5,1.892333984375,cross-source-poland-meteo
2018-01-11,CellId: 471a8d0000000000,temperature,ERA5,1.00103759765625,cross-source-poland-meteo
2018-01-12,CellId: 471a8d0000000000,temperature,ERA5,-0.261566162109375,cross-source-poland-meteo
2018-01-13,CellId: 471a8d0000000000,temperature,ERA5,-1.35125732421875,cross-source-poland-meteo
2018-01-14,CellId: 471a8d0000000000,temperature,ERA5,-4.286865234375,cross-source-poland-meteo
2018-01-15,CellId: 471a8d0000000000,temperature,ERA5,-4.79046630859375,cross-source-poland-meteo
2018-01-16,CellId: 471a8d0000000000,temperature,ERA5,-1.472412109375,cross-source-poland-meteo
2018-01-17,CellId: 471a8d0000000000,temperature,ERA5,0.893707275390625,cross-source-poland-meteo
2018-01-18,CellId: 471a8d0000000000,temperature,ERA5,1.3597412109375,cross-source-poland-meteo
2018-01-19,CellId: 471a8d0000000000,temperature,ERA5,0.8980712890625,cross-source-poland-meteo
2018-01-20,CellId: 471a8d0000000000,temperature,ERA5,-0.5670166015625,cross-source-poland-meteo
2018-01-21,CellId: 471a8d0000000000,temperature,ERA5,-2.646484375,cross-source-poland-meteo
2018-01-22,CellId: 471a8d0000000000,temperature,ERA5,-2.797821044921875,cross-source-poland-meteo
2018-01-23,CellId: 471a8d0000000000,temperature,ERA5,-2.3372802734375,cross-source-poland-meteo
2018-01-24,CellId: 471a8d0000000000,temperature,ERA5,2.653594970703125,cross-source-poland-meteo
2018-01-25,CellId: 471a8d0000000000,temperature,ERA5,4.6114501953125,cross-source-poland-meteo
2018-01-26,CellId: 471a8d0000000000,temperature,ERA5,2.3211669921875,cross-source-poland-meteo
2018-01-27,CellId: 471a8d0000000000,temperature,ERA5,3.761993408203125,cross-source-poland-meteo
2018-01-28,CellId: 471a8d0000000000,temperature,ERA5,5.3116455078125,cross-source-poland-meteo
2018-01-29,CellId: 471a8d0000000000,temperature,ERA5,8.6492919921875,cross-source-poland-meteo
