timestamp,cell,variable,source,value
2024-02-06,cell-03,precipitation,GeoSphere,0.8303376914097879
2024-02-06,cell-04,temperature,ERA5,12.973985355116517
2024-02-06,cell-04,precipitation,ERA5,6.475946332145989
2024-02-06,cell-04,temperature,IMGW,12.849332231042847
2024-02-06,cell-04,precipitation,IMGW,6.318850935681589
2024-02-06,cell-04,temperature,DWD,12.209949715011362
2024-02-06,cell-04,precipitation,DWD,5.5085910577006265
2024-02-06,cell-04,temperature,GeoSphere,12.936775705880489
2024-02-06,cell-04,precipitation,GeoSphere,6.250158744158321
2024-02-06,cell-05,temperature,ERA5,14.073461575020842
2024-02-06,cell-05,precipitation,ERA5,2.095266584525703
2024-02-06,cell-05,temperature,IMGW,13.43227866533658
2024-02-06,cell-05,precipitation,IMGW,1.9624974475569639
2024-02-06,cell-05,temperature,DWD,13.720982880949963
2024-02-06,cell-05,precipitation,DWD,1.9303177211291007
2024-02-06,cell-05,temperature,GeoSphere,13.117253975807825
2024-02-06,cell-05,precipitation,GeoSphere,2.394473458623304
2024-02-06,cell-06,temperature,ERA5,12.858365044308304
2024-02-06,cell-06,precipitation,ERA5,3.7608190042062812
2024-02-06,cell-06,temperature,IMGW,11.927391294343792
2024-02-06,cell-06,precipitation,IMGW,3.273779406811066
2024-02-06,cell-06,temperature,DWD,12.767600648685043
2024-02-06,cell-06,precipitation,DWD,2.9359416658725355
2024-02-06,cell-06,temperature,GeoSphere,13.388116627218057
2024-02-06,cell-06,precipitation,GeoSphere,3.145543752633338
2024-02-06,cell-07,temperature,ERA5,12.804315230707866
2024-02-06,cell-07,precipitation,ERA5,2.6069730778780014
2024-02-06,cell-07,temperature,IMGW,12.546126158005901
2024-02-06,cell-07,precipitation,IMGW,1.2105154980811685
2024-02-06,cell-07,temperature,DWD,13.100204397056473
2024-02-06,cell-07,precipitation,DWD,2.5537998740155894
2024-02-06,cell-07,temperature,GeoSphere,13.632175847646511
2024-02-06,cell-07,precipitation,GeoSphere,1.362260266302195
2024-02-07,cell-00,temperature,ERA5,11.790719338298493
2024-02-07,cell-00,precipitation,ERA5,2.1271413015980554
2024-02-07,cell-00,temperature,IMGW,12.361536089960058
2024-02-07,cell-00,precipitation,IMGW,0.4855319204701155
2024-02-07,cell-00,temperature,DWD,12.297989283571743
2024-02-07,cell-00,precipitation,DWD,1.2398813428479214
2024-02-07,cell-00,temperature,GeoSphere,12.285985144548684
2024-02-07,cell-00,precipitation,GeoSphere,1.3592650761053822
2024-02-07,cell-01,temperature,ERA5,12.436888046432372
2024-02-07,cell-01,precipitation,ERA5,3.924493893722478
2024-02-07,cell-01,temperature,IMGW,12.387104350298635
2024-02-07,cell-01,precipitation,IMGW,4.514377533520367
2024-02-07,cell-01,temperature,DWD,12.898117735448592
2024-02-07,cell-01,precipitation,DWD,4.7314481857509225
2024-02-07,cell-01,temperature,GeoSphere,12.64736421292255
2024-02-07,cell-01,precipitation,GeoSphere,5.837764316179181
2024-02-07,cell-02,temperature,ERA5,12.220450618646547
2024-02-07,cell-02,precipitation,ERA5,3.4745215957546574
2024-02-07,cell-02,temperature,IMGW,12.523810797401977
2024-02-07,cell-02,precipitation,IMGW,4.120220756002297
2024-02-07,cell-02,temperature,DWD,12.515317407301492
2024-02-07,cell-02,precipitation,DWD,3.8831447812686894
2024-02-07,cell-02,temperature,GeoSphere,13.089511259735328
2024-02-07,cell-02,precipitation,GeoSphere,4.23287145265769
2024-02-07,cell-03,temperature,ERA5,13.423771875708503
2024-02-07,cell-03,precipitation,ERA5,0.0
2024-02-07,cell-03,temperature,IMGW,12.645481032553779
2024-02-07,cell-03,precipitation,IMGW,1.2421857095621
2024-02-07,cell-03,temperature,DWD,12.893333009109451
2024-02-07,cell-03,precipitation,DWD,1.6562029529227664
2024-02-07,cell-03,temperature,GeoSphere,12.828626888563772
2024-02-07,cell-03,precipitation,GeoSphere,1.4754809217594858
2024-02-07,cell-04,temperature,ERA5,13.158258440517045
2024-02-07,cell-04,precipitation,ERA5,1.2243223579646316
2024-02-07,cell-04,temperature,IMGW,12.241685007423586
2024-02-07,cell-04,precipitation,IMGW,0.9269178487701752
2024-02-07,cell-04,temperature,DWD,12.865586147782176
2024-02-07,cell-04,precipitation,DWD,1.054848687028512
2024-02-07,cell-04,temperature,GeoSphere,12.852121126906573
2024-02-07,cell-04,precipitation,GeoSphere,1.419289195799748
2024-02-07,cell-05,temperature,ERA5,13.593969734891779
2024-02-07,cell-05,precipitation,ERA5,1.8609822163212817
2024-02-07,cell-05,temperature,IMGW,13.260146666953512
2024-02-07,cell-05,precipitation,IMGW,0.0
2024-02-07,cell-05,temperature,DWD,12.715966837533745
2024-02-07,cell-05,precipitation,DWD,0.4105016713240718
2024-02-07,cell-05,temperature,GeoSphere,12.964779995746582
2024-02-07,cell-05,precipitation,GeoSphere,0.5326228483136015
2024-02-07,cell-06,temperature,ERA5,13.84636313908057
2024-02-07,cell-06,precipitation,ERA5,1.9657108164781874
2024-02-07,cell-06,temperature,IMGW,13.02161427253603
2024-02-07,cell-06,precipitation,IMGW,1.093757442389363
2024-02-07,cell-06,temperature,DWD,12.792165330780968
2024-02-07,cell-06,precipitation,DWD,2.3686497199441785
2024-02-07,cell-06,temperature,GeoSphere,12.722234906329563
2024-02-07,cell-06,precipitation,GeoSphere,2.686975484550679
2024-02-07,cell-07,temperature,ERA5,13.05848703730342
2024-02-07,cell-07,precipitation,ERA5,0.5658621261002169
2024-02-07,cell-07,temperature,IMGW,12.999157223224822
2024-02-07,cell-07,precipitation,IMGW,0.03524565902077037
2024-02-07,cell-07,temperature,DWD,13.26279055720601
2024-02-07,cell-07,precipitation,DWD,0.2202930053039185
2024-02-07,cell-07,temperature,GeoSphere,13.5092826878238
2024-02-07,cell-07,precipitation,GeoSphere,0.0
2024-02-08,cell-00,temperature,ERA5,12.196701703442802
2024-02-08,cell-00,precipitation,ERA5,0.0
2024-02-08,cell-00,temperature,IMGW,12.302168400228819
2024-02-08,cell-00,precipitation,IMGW,0.1678613716873492
2024-02-08,cell-00,temperature,DWD,11.564329174324204
2024-02-08,cell-00,precipitation,DWD,0.23238473075982055
2024-02-08,cell-00,temperature,GeoSphere,12.087910365797324
2024-02-08,cell-00,precipitation,GeoSphere,0.5103729310425591
2024-02-08,cell-01,temperature,ERA5,13.341994482637135
2024-02-08,cell-01,precipitation,ERA5,1.2416565636523949
2024-02-08,cell-01,temperature,IMGW,12.714766658809047
2024-02-08,cell-01,precipitation,IMGW,0.3006457799437946
2024-02-08,cell-01,temperature,DWD,12.586221821535952
2024-02-08,cell-01,precipitation,DWD,0.6658860205742282
2024-02-08,cell-01,temperature,GeoSphere,12.208903378377473
2024-02-08,cell-01,precipitation,GeoSphere,0.7589842292644237
2024-02-08,cell-02,temperature,ERA5,12.072398208425025
2024-02-08,cell-02,precipitation,ERA5,3.9635668014783767
2024-02-08,cell-02,temperature,IMGW,11.766622681807577
2024-02-08,cell-02,precipitation,IMGW,3.8158855963847036
2024-02-08,cell-02,temperature,DWD,12.499563411898412
2024-02-08,cell-02,precipitation,DWD,4.550241513792237
2024-02-08,cell-02,temperature,GeoSphere,12.188961855609895
2024-02-08,cell-02,precipitation,GeoSphere,4.654737096459496
2024-02-08,cell-03,temperature,ERA5,13.832428505069299
2024-02-08,cell-03,precipitation,ERA5,1.0469654224135634
2024-02-08,cell-03,temperature,IMGW,12.580062751889582
2024-02-08,cell-03,precipitation,IMGW,0.0
2024-02-08,cell-03,temperature,DWD,11.73834323688797
2024-02-08,cell-03,precipitation,DWD,0.607581401496172
2024-02-08,cell-03,temperature,GeoSphere,12.410135892066142
2024-02-08,cell-03,precipitation,GeoSphere,0.0
2024-02-08,cell-04,temperature,ERA5,13.33123609093015
2024-02-08,cell-04,precipitation,ERA5,3.922662961299678
2024-02-08,cell-04,temperature,IMGW,13.095642218791419
2024-02-08,cell-04,precipitation,IMGW,2.643673782654697
2024-02-08,cell-04,temperature,DWD,13.314953872158407
2024-02-08,cell-04,precipitation,DWD,2.267887589778015
2024-02-08,cell-04,temperature,GeoSphere,14.111934639213036
2024-02-08,cell-04,precipitation,GeoSphere,2.922241918445435
2024-02-08,cell-05,temperature,ERA5,14.000633758960612
2024-02-08,cell-05,precipitation,ERA5,2.5594430247709754
2024-02-08,cell-05,temperature,IMGW,13.89689209528042
2024-02-08,cell-05,precipitation,IMGW,3.706500287179747
2024-02-08,cell-05,temperature,DWD,13.22300821686718
2024-02-08,cell-05,precipitation,DWD,3.3043664197868736
2024-02-08,cell-05,temperature,GeoSphere,13.485460708260499
2024-02-08,cell-05,precipitation,GeoSphere,3.5752787750393797
2024-02-08,cell-06,temperature,ERA5,14.89784121349921
2024-02-08,cell-06,precipitation,ERA5,1.960326041677449
2024-02-08,cell-06,temperature,IMGW,13.48496310295212
2024-02-08,cell-06,precipitation,IMGW,1.6030705569919483
2024-02-08,cell-06,temperature,DWD,13.696474220430552
2024-02-08,cell-06,precipitation,DWD,1.694004253317493
2024-02-08,cell-06,temperature,GeoSphere,13.249263854039214
2024-02-08,cell-06,precipitation,GeoSphere,2.337332477589963
2024-02-08,cell-07,temperature,ERA5,14.119401996072613
2024-02-08,cell-07,precipitation,ERA5,4.191517545666208
2024-02-08,cell-07,temperature,IMGW,13.80016842086247
2024-02-08,cell-07,precipitation,IMGW,3.138726842553545
2024-02-08,cell-07,temperature,DWD,13.065542524080488
2024-02-08,cell-07,precipitation,DWD,2.502899441416627
2024-02-08,cell-07,temperature,GeoSphere,13.103277500482188
2024-02-08,cell-07,precipitation,GeoSphere,2.2362992167002287
2024-02-09,cell-00,temperature,ERA5,11.904000615957033
2024-02-09,cell-00,precipitation,ERA5,1.5401889483653388
2024-02-09,cell-00,temperature,IMGW,12.805350570532408
2024-02-09,cell-00,precipitation,IMGW,3.808378481318203
2024-02-09,cell-00,temperature,DWD,12.935629919956646
2024-02-09,cell-00,precipitation,DWD,1.7752438871340028
2024-02-09,cell-00,temperature,GeoSphere,13.09877839102309
2024-02-09,cell-00,precipitation,GeoSphere,3.180164703554652
2024-02-09,cell-01,temperature,ERA5,12.83304903208793
2024-02-09,cell-01,precipitation,ERA5,0.703095209139879
2024-02-09,cell-01,temperature,IMGW,12.569564112298798
2024-02-09,cell-01,precipitation,IMGW,0.5956554284447426
2024-02-09,cell-01,temperature,DWD,12.097279488465295
2024-02-09,cell-01,precipitation,DWD,2.3902591409890905
2024-02-09,cell-01,temperature,GeoSphere,12.282257051897423
2024-02-09,cell-01,precipitation,GeoSphere,1.5318332303088542
2024-02-09,cell-02,temperature,ERA5,13.710519068330692
2024-02-09,cell-02,precipitation,ERA5,6.626855837302871
2024-02-09,cell-02,temperature,IMGW,13.285359912815553
2024-02-09,cell-02,precipitation,IMGW,5.689659279773498
2024-02-09,cell-02,temperature,DWD,12.873524639757875
2024-02-09,cell-02,precipitation,DWD,5.474988663210738
2024-02-09,cell-02,temperature,GeoSphere,12.481496538477845
2024-02-09,cell-02,precipitation,GeoSphere,5.0668565381731385
2024-02-09,cell-03,temperature,ERA5,13.060756144579946
2024-02-09,cell-03,precipitation,ERA5,4.055871687113046
2024-02-09,cell-03,temperature,IMGW,13.369650605271877
2024-02-09,cell-03,precipitation,IMGW,2.915447286594314
2024-02-09,cell-03,temperature,DWD,12.996065916678592
2024-02-09,cell-03,precipitation,DWD,2.9709790044607183
2024-02-09,cell-03,temperature,GeoSphere,13.390335982448851
2024-02-09,cell-03,precipitation,GeoSphere,3.393381561221434
2024-02-09,cell-04,temperature,ERA5,12.968430315693045
2024-02-09,cell-04,precipitation,ERA5,3.3403174161969065
2024-02-09,cell-04,temperature,IMGW,13.154582023244059
2024-02-09,cell-04,precipitation,IMGW,2.257231294570815
2024-02-09,cell-04,temperature,DWD,12.96497827037313
2024-02-09,cell-04,precipitation,DWD,2.180456313094032
2024-02-09,cell-04,temperature,GeoSphere,12.64849332771587
2024-02-09,cell-04,precipitation,GeoSphere,3.406749832208325
2024-02-09,cell-05,temperature,ERA5,13.536618536106907
2024-02-09,cell-05,precipitation,ERA5,1.8901353151951266
2024-02-09,cell-05,temperature,IMGW,13.688405907835797
2024-02-09,cell-05,precipitation,IMGW,1.368762405715954
2024-02-09,cell-05,temperature,DWD,13.289796239091885
2024-02-09,cell-05,precipitation,DWD,1.66268056577515
2024-02-09,cell-05,temperature,GeoSphere,12.773149214799647
2024-02-09,cell-05,precipitation,GeoSphere,1.3101776698288405
2024-02-09,cell-06,temperature,ERA5,12.99673818419737
2024-02-09,cell-06,precipitation,ERA5,3.4644416587050073
2024-02-09,cell-06,temperature,IMGW,14.47244314176943
2024-02-09,cell-06,precipitation,IMGW,3.352672194662139
2024-02-09,cell-06,temperature,DWD,14.155418372190242
2024-02-09,cell-06,precipitation,DWD,3.6813545542138613
2024-02-09,cell-06,temperature,GeoSphere,13.977043702480278
2024-02-09,cell-06,precipitation,GeoSphere,2.7808145039661567
2024-02-09,cell-07,temperature,ERA5,13.52262133514505
2024-02-09,cell-07,precipitation,ERA5,1.979975481389798
2024-02-09,cell-07,temperature,IMGW,14.042633005011076
2024-02-09,cell-07,precipitation,IMGW,1.6259127445141501
2024-02-09,cell-07,temperature,DWD,13.893422641016178
2024-02-09,cell-07,precipitation,DWD,1.6274325310346225
2024-02-09,cell-07,temperature,GeoSphere,13.605189117280338
2024-02-09,cell-07,precipitation,GeoSphere,2.5654824276837385
2024-02-10,cell-00,temperature,ERA5,12.425075423947781
2024-02-10,cell-00,precipitation,ERA5,0.06724077180804477
2024-02-10,cell-00,temperature,IMGW,13.17134045606312
2024-02-10,cell-00,precipitation,IMGW,0.08620215699806333
2024-02-10,cell-00,temperature,DWD,12.932216249255319
2024-02-10,cell-00,precipitation,DWD,0.9470957948176073
2024-02-10,cell-00,temperature,GeoSphere,12.62742897033293
2024-02-10,cell-00,precipitation,GeoSphere,1.2565275853082472
2024-02-10,cell-01,temperature,ERA5,13.067956718346489
2024-02-10,cell-01,precipitation,ERA5,0.0
2024-02-10,cell-01,temperature,IMGW,12.776316075198197
2024-02-10,cell-01,precipitation,IMGW,1.6970890981365976
2024-02-10,cell-01,temperature,DWD,13.281074048016086
2024-02-10,cell-01,precipitation,DWD,1.3460598683835268
2024-02-10,cell-01,temperature,GeoSphere,12.341935343126114
2024-02-10,cell-01,precipitation,GeoSphere,1.21250122885625
2024-02-10,cell-02,temperature,ERA5,13.464319288513977
2024-02-10,cell-02,precipitation,ERA5,4.627320751318641
2024-02-10,cell-02,temperature,IMGW,12.834851288641474
2024-02-10,cell-02,precipitation,IMGW,3.538627321090307
2024-02-10,cell-02,temperature,DWD,13.047072905352755
2024-02-10,cell-02,precipitation,DWD,4.725518278092224
2024-02-10,cell-02,temperature,GeoSphere,13.240077107276512
2024-02-10,cell-02,precipitation,GeoSphere,3.9069691357538257
2024-02-10,cell-03,temperature,ERA5,13.326946986610002
2024-02-10,cell-03,precipitation,ERA5,11.643396350215863
2024-02-10,cell-03,temperature,IMGW,14.029964253978388
2024-02-10,cell-03,precipitation,IMGW,10.692287960803792
2024-02-10,cell-03,temperature,DWD,13.138151870782119
2024-02-10,cell-03,precipitation,DWD,10.905465518589908
2024-02-10,cell-03,temperature,GeoSphere,12.959167650173155
2024-02-10,cell-03,precipitation,GeoSphere,11.249507269640123
2024-02-10,cell-04,temperature,ERA5,13.44270418458869
2024-02-10,cell-04,precipitation,ERA5,12.023478980918387
2024-02-10,cell-04,temperature,IMGW,13.366468962022147
2024-02-10,cell-04,precipitation,IMGW,9.355889248045866
2024-02-10,cell-04,temperature,DWD,12.7662606889514
2024-02-10,cell-04,precipitation,DWD,10.418059785566092
2024-02-10,cell-04,temperature,GeoSphere,13.855424079655048
2024-02-10,cell-04,precipitation,GeoSphere,10.947272879724274
2024-02-10,cell-05,temperature,ERA5,13.844086576707706
2024-02-10,cell-05,precipitation,ERA5,6.399976568006228
2024-02-10,cell-05,temperature,IMGW,13.757354164853737
2024-02-10,cell-05,precipitation,IMGW,8.20556020823276
2024-02-10,cell-05,temperature,DWD,13.006502923612441
2024-02-10,cell-05,precipitation,DWD,8.145532338830812
2024-02-10,cell-05,temperature,GeoSphere,12.829233221391563
2024-02-10,cell-05,precipitation,GeoSphere,7.4916671504977685
2024-02-10,cell-06,temperature,ERA5,14.459873032724833
2024-02-10,cell-06,precipitation,ERA5,0.0
2024-02-10,cell-06,temperature,IMGW,13.67461838988409
2024-02-10,cell-06,precipitation,IMGW,0.0
2024-02-10,cell-06,temperature,DWD,13.500233070234524
2024-02-10,cell-06,precipitation,DWD,0.0
2024-02-10,cell-06,temperature,GeoSphere,13.149635624192863
2024-02-10,cell-06,precipitation,GeoSphere,0.6965004907647951
2024-02-10,cell-07,temperature,ERA5,13.343301262978525
2024-02-10,cell-07,precipitation,ERA5,12.257767161933694
2024-02-10,cell-07,temperature,IMGW,14.047572054864752
2024-02-10,cell-07,precipitation,IMGW,11.443300448174384
2024-02-10,cell-07,temperature,DWD,14.061962226810115
2024-02-10,cell-07,precipitation,DWD,10.76712222621845
2024-02-10,cell-07,temperature,GeoSphere,13.696895731791935
2024-02-10,cell-07,precipitation,GeoSphere,10.974366460767698
2024-02-11,cell-00,temperature,ERA5,12.686527387327748
2024-02-11,cell-00,precipitation,ERA5,0.7474955085090018
2024-02-11,cell-00,temperature,IMGW,11.759921855195772
2024-02-11,cell-00,precipitation,IMGW,2.76457753588104
2024-02-11,cell-00,temperature,DWD,12.20064596627245
2024-02-11,cell-00,precipitation,DWD,1.5752456007186821
2024-02-11,cell-00,temperature,GeoSphere,12.228140749200886
2024-02-11,cell-00,precipitation,GeoSphere,1.1007506713244781
2024-02-11,cell-01,temperature,ERA5,13.288599571537949
2024-02-11,cell-01,precipitation,ERA5,2.9996768131813356
2024-02-11,cell-01,temperature,IMGW,13.207703756764428
2024-02-11,cell-01,precipitation,IMGW,2.072376000647731
2024-02-11,cell-01,temperature,DWD,13.20670852327811
2024-02-11,cell-01,precipitation,DWD,1.9647435691957247
2024-02-11,cell-01,temperature,GeoSphere,13.187241058476625
2024-02-11,cell-01,precipitation,GeoSphere,1.5020156636896351
2024-02-11,cell-02,temperature,ERA5,13.543169684444377
2024-02-11,cell-02,precipitation,ERA5,1.3102456471303148
2024-02-11,cell-02,temperature,IMGW,13.21170480720164
2024-02-11,cell-02,precipitation,IMGW,1.011159437195419
2024-02-11,cell-02,temperature,DWD,13.174398960738403
2024-02-11,cell-02,precipitation,DWD,0.097072710402196
2024-02-11,cell-02,temperature,GeoSphere,13.337123734337043
2024-02-11,cell-02,precipitation,GeoSphere,0.2857549959454667
2024-02-11,cell-03,temperature,ERA5,13.325883502123064
2024-02-11,cell-03,precipitation,ERA5,3.3834943982802437
2024-02-11,cell-03,temperature,IMGW,12.060494166378845
2024-02-11,cell-03,precipitation,IMGW,2.0144814516134106
2024-02-11,cell-03,temperature,DWD,13.374262277639874
2024-02-11,cell-03,precipitation,DWD,2.2894363819240007
2024-02-11,cell-03,temperature,GeoSphere,13.015649366587033
2024-02-11,cell-03,precipitation,GeoSphere,2.425833198696279
2024-02-11,cell-04,temperature,ERA5,13.615244651354239
2024-02-11,cell-04,precipitation,ERA5,0.9121181483582319
2024-02-11,cell-04,temperature,IMGW,12.956272627226099
2024-02-11,cell-04,precipitation,IMGW,1.3528547532589232
2024-02-11,cell-04,temperature,DWD,12.801889895433478
2024-02-11,cell-04,precipitation,DWD,1.4693194656984614
2024-02-11,cell-04,temperature,GeoSphere,14.324405740532407
2024-02-11,cell-04,precipitation,GeoSphere,1.9276673712942882
2024-02-11,cell-05,temperature,ERA5,12.974590347288583
2024-02-11,cell-05,precipitation,ERA5,3.490059632830303
2024-02-11,cell-05,temperature,IMGW,13.36817407257379
2024-02-11,cell-05,precipitation,IMGW,1.840957408347635
2024-02-11,cell-05,temperature,DWD,13.476098838134295
2024-02-11,cell-05,precipitation,DWD,1.7445229329145833
2024-02-11,cell-05,temperature,GeoSphere,13.167904385494081
2024-02-11,cell-05,precipitation,GeoSphere,2.2192995444915216
2024-02-11,cell-06,temperature,ERA5,14.031635175302867
2024-02-11,cell-06,precipitation,ERA5,0.951604653360097
2024-02-11,cell-06,temperature,IMGW,13.470672249152921
2024-02-11,cell-06,precipitation,IMGW,1.3788380183258042
2024-02-11,cell-06,temperature,DWD,13.342387173428934
2024-02-11,cell-06,precipitation,DWD,0.9613908905773321
2024-02-11,cell-06,temperature,GeoSphere,13.67087217142713
2024-02-11,cell-06,precipitation,GeoSphere,1.4179806534558865
2024-02-11,cell-07,temperature,ERA5,13.461548249286206
2024-02-11,cell-07,precipitation,ERA5,3.4220688996245103
2024-02-11,cell-07,temperature,IMGW,14.048969052360997
2024-02-11,cell-07,precipitation,IMGW,2.8702502889835007
2024-02-11,cell-07,temperature,DWD,13.81929124939708
2024-02-11,cell-07,precipitation,DWD,2.69293778576186
2024-02-11,cell-07,temperature,GeoSphere,14.085628745855802
2024-02-11,cell-07,precipitation,GeoSphere,3.1260927035862314
2024-02-12,cell-00,temperature,ERA5,13.212187371860086
2024-02-12,cell-00,precipitation,ERA5,2.870783034335262
2024-02-12,cell-00,temperature,IMGW,13.02652308506803
2024-02-12,cell-00,precipitation,IMGW,2.3274981501423393
2024-02-12,cell-00,temperature,DWD,12.506174732146466
2024-02-12,cell-00,precipitation,DWD,2.5923198801984566
2024-02-12,cell-00,temperature,GeoSphere,13.944899798798982
2024-02-12,cell-00,precipitation,GeoSphere,2.0167510221352005
2024-02-12,cell-01,temperature,ERA5,14.079533431558076
2024-02-12,cell-01,precipitation,ERA5,1.0130453488857922
2024-02-12,cell-01,temperature,IMGW,12.736009081434393
2024-02-12,cell-01,precipitation,IMGW,0.6355982117882946
2024-02-12,cell-01,temperature,DWD,12.510477167191151
2024-02-12,cell-01,precipitation,DWD,0.7045193183638365
2024-02-12,cell-01,temperature,GeoSphere,13.115727056481472
2024-02-12,cell-01,precipitation,GeoSphere,2.9845618201959114
2024-02-12,cell-02,temperature,ERA5,12.69560534566124
2024-02-12,cell-02,precipitation,ERA5,1.4914264875948806
2024-02-12,cell-02,temperature,IMGW,12.905294949849864
2024-02-12,cell-02,precipitation,IMGW,0.0
2024-02-12,cell-02,temperature,DWD,12.805821424454852
2024-02-12,cell-02,precipitation,DWD,0.6409026305647878
2024-02-12,cell-02,temperature,GeoSphere,12.881686729278695
2024-02-12,cell-02,precipitation,GeoSphere,0.0
2024-02-12,cell-03,temperature,ERA5,12.220303721100983
2024-02-12,cell-03,precipitation,ERA5,0.1829007821085339
2024-02-12,cell-03,temperature,IMGW,13.535430090632472
2024-02-12,cell-03,precipitation,IMGW,0.639286646650492
2024-02-12,cell-03,temperature,DWD,13.288288207645412
2024-02-12,cell-03,precipitation,DWD,0.4900872546780932
2024-02-12,cell-03,temperature,GeoSphere,13.626179555874673
2024-02-12,cell-03,precipitation,GeoSphere,0.9734536733577897
2024-02-12,cell-04,temperature,ERA5,13.405019244870005
2024-02-12,cell-04,precipitation,ERA5,4.252558756271828
2024-02-12,cell-04,temperature,IMGW,13.708815378882534
2024-02-12,cell-04,precipitation,IMGW,5.652416853751314
2024-02-12,cell-04,temperature,DWD,13.77233572544398
2024-02-12,cell-04,precipitation,DWD,4.933907139271382
2024-02-12,cell-04,temperature,GeoSphere,13.146226726020162
2024-02-12,cell-04,precipitation,GeoSphere,5.6112159152740695
2024-02-12,cell-05,temperature,ERA5,12.563134035182511
2024-02-12,cell-05,precipitation,ERA5,0.0
2024-02-12,cell-05,temperature,IMGW,14.157881479069374
2024-02-12,cell-05,precipitation,IMGW,1.1207552348790364
2024-02-12,cell-05,temperature,DWD,13.041729200960145
2024-02-12,cell-05,precipitation,DWD,0.0023760063787758023
2024-02-12,cell-05,temperature,GeoSphere,13.58340548869524
2024-02-12,cell-05,precipitation,GeoSphere,1.0633097774275384
2024-02-12,cell-06,temperature,ERA5,13.619255588864199
2024-02-12,cell-06,precipitation,ERA5,2.215919285293441
2024-02-12,cell-06,temperature,IMGW,13.122011352086096
2024-02-12,cell-06,precipitation,IMGW,1.3617597379728499
2024-02-12,cell-06,temperature,DWD,12.982009644716825
2024-02-12,cell-06,precipitation,DWD,0.9782208567457771
2024-02-12,cell-06,temperature,GeoSphere,13.981765053088928
2024-02-12,cell-06,precipitation,GeoSphere,1.4499869438585387
2024-02-12,cell-07,temperature,ERA5,14.273344738200805
2024-02-12,cell-07,precipitation,ERA5,2.0345464358243803
2024-02-12,cell-07,temperature,IMGW,12.877562505946631
2024-02-12,cell-07,precipitation,IMGW,0.5824532041642492
2024-02-12,cell-07,temperature,DWD,13.833304864351504
2024-02-12,cell-07,precipitation,DWD,1.0404902920276518
2024-02-12,cell-07,temperature,GeoSphere,14.03090415174551
2024-02-12,cell-07,precipitation,GeoSphere,1.1990427987946026
2024-02-13,cell-00,temperature,ERA5,13.656814286616719
2024-02-13,cell-00,precipitation,ERA5,0.8237683960877317
2024-02-13,cell-00,temperature,IMGW,12.735009069974353
2024-02-13,cell-00,precipitation,IMGW,1.4734137534020062
2024-02-13,cell-00,temperature,DWD,13.156254584687995
2024-02-13,cell-00,precipitation,DWD,1.272421406584718
2024-02-13,cell-00,temperature,GeoSphere,13.0744782885161
2024-02-13,cell-00,precipitation,GeoSphere,2.033204825400686
2024-02-13,cell-01,temperature,ERA5,12.97206944157481
2024-02-13,cell-01,precipitation,ERA5,2.8348712544974513
2024-02-13,cell-01,temperature,IMGW,13.080758469734693
2024-02-13,cell-01,precipitation,IMGW,2.0854647200217302
2024-02-13,cell-01,temperature,DWD,12.444526250199544
2024-02-13,cell-01,precipitation,DWD,1.5223103412906844
2024-02-13,cell-01,temperature,GeoSphere,13.752864272247741
2024-02-13,cell-01,precipitation,GeoSphere,1.8835860028281832
2024-02-13,cell-02,temperature,ERA5,13.551951628676884
2024-02-13,cell-02,precipitation,ERA5,7.620480023076708
2024-02-13,cell-02,temperature,IMGW,12.898681696484223
2024-02-13,cell-02,precipitation,IMGW,7.541449885956578
2024-02-13,cell-02,temperature,DWD,12.392192573110425
2024-02-13,cell-02,precipitation,DWD,7.640758686120139
2024-02-13,cell-02,temperature,GeoSphere,13.08864350199114
2024-02-13,cell-02,precipitation,GeoSphere,8.61696327242884
2024-02-13,cell-03,temperature,ERA5,13.001227331356077
2024-02-13,cell-03,precipitation,ERA5,17.022337163357914
2024-02-13,cell-03,temperature,IMGW,13.081499774875763
2024-02-13,cell-03,precipitation,IMGW,15.635747164619643
2024-02-13,cell-03,temperature,DWD,13.106375867699732
2024-02-13,cell-03,precipitation,DWD,16.476104519989846
2024-02-13,cell-03,temperature,GeoSphere,12.616886053906969
2024-02-13,cell-03,precipitation,GeoSphere,15.802778469290324
2024-02-13,cell-04,temperature,ERA5,12.903638031716525
2024-02-13,cell-04,precipitation,ERA5,2.3285707792883907
2024-02-13,cell-04,temperature,IMGW,13.069668805643012
2024-02-13,cell-04,precipitation,IMGW,2.4793722716561164
2024-02-13,cell-04,temperature,DWD,12.792657044934678
2024-02-13,cell-04,precipitation,DWD,1.0795912703987138
2024-02-13,cell-04,temperature,GeoSphere,13.651773349619186
2024-02-13,cell-04,precipitation,GeoSphere,2.461269696369192
2024-02-13,cell-05,temperature,ERA5,13.266954943878975
2024-02-13,cell-05,precipitation,ERA5,3.686832961750239
2024-02-13,cell-05,temperature,IMGW,13.29935005106134
2024-02-13,cell-05,precipitation,IMGW,3.3146669928884007
2024-02-13,cell-05,temperature,DWD,13.774726060815762
2024-02-13,cell-05,precipitation,DWD,3.5063684841216993
2024-02-13,cell-05,temperature,GeoSphere,13.85554446160873
2024-02-13,cell-05,precipitation,GeoSphere,3.36100964401071
2024-02-13,cell-06,temperature,ERA5,14.320799217980362
2024-02-13,cell-06,precipitation,ERA5,2.6581693202517673
